Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,119.616,8,0.2,40.3704
Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,67.71,3,0.0,32.5008
Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,129.92,4,0.0,38.976
Second Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,467.46,9,0.0,191.6586
Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,61.4,5,0.0,28.858
Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Storage,720.76,4,0.0,187.3976
Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,5.184,3,0.2,1.8144
Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Art,14.7,5,0.0,3.969
First Class,Consumer,United States,Moreno Valley,California,92553,West,Office Supplies,Paper,26.4,5,0.0,11.88
First Class,Consumer,United States,Moreno Valley,California,92553,West,Office Supplies,Storage,41.88,6,0.0,0.8376
Standard Class,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Art,21.4,5,0.0,6.206
Same Day,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,62.8,4,0.0,15.7
Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,13.904,2,0.2,4.5188
Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Bookcases,359.499,3,0.15,-29.6058
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,10.48,1,0.0,2.8296
Standard Class,Home Office,United States,Bakersfield,California,93309,West,Office Supplies,Binders,19.152,3,0.2,6.4638
Standard Class,Corporate,United States,Anaheim,California,92804,West,Furniture,Furnishings,101.12,8,0.0,37.4144
Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,8.096,2,0.2,2.7324
Standard Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,119.9,2,0.0,43.164
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,86.26,2,0.0,29.3284
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,139.04,4,0.0,38.9312
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Appliances,46.8,4,0.0,16.38
Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,67.78,2,0.0,16.945
Standard Class,Consumer,United States,Pasadena,California,91104,West,Furniture,Chairs,170.352,3,0.2,-17.0352
First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,53.248,2,0.2,19.968
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Furnishings,37.68,2,0.0,15.8256
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Phones,258.576,2,0.2,19.3932
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,75.84,2,0.0,29.5776
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Envelopes,23.16,2,0.0,11.58
Standard Class,Consumer,United States,Oakland,California,94601,West,Furniture,Furnishings,104.23,7,0.0,28.1421
Standard Class,Consumer,United States,Oakland,California,94601,West,Office Supplies,Storage,70.26,3,0.0,18.9702
Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Storage,51.45,3,0.0,13.8915
Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Labels,7.83,3,0.0,3.6018
Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Art,35.4,5,0.0,13.452
Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Paper,29.9,5,0.0,13.455
Second Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,79.14,3,0.0,36.4044
Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,166.44,3,0.0,79.8912
Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Paper,81.98,2,0.0,40.1702
Second Class,Consumer,United States,Fresno,California,93727,West,Office Supplies,Binders,14.624,2,0.2,5.1184
Second Class,Consumer,United States,Fresno,California,93727,West,Furniture,Tables,697.16,5,0.2,8.7145
Second Class,Consumer,United States,Fresno,California,93727,West,Furniture,Furnishings,30.93,1,0.0,12.6813
Second Class,Consumer,United States,Fresno,California,93727,West,Office Supplies,Binders,27.496,7,0.2,9.2799
First Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Tables,210.008,1,0.2,2.6251
Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,332.94,3,0.0,6.6588
Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Binders,39.872,2,0.2,12.9584
Second Class,Corporate,United States,Los Angeles,California,90032,West,Furniture,Tables,136.464,2,0.2,15.3522
Second Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Phones,333.576,3,0.2,33.3576
Second Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,12.544,2,0.2,4.704
Standard Class,Consumer,United States,Rancho Cucamonga,California,91730,West,Office Supplies,Paper,38.88,6,0.0,18.6624
First Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,35.2,5,0.0,16.544
Same Day,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,32.36,4,0.0,11.6496
Same Day,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Appliances,406.6,5,0.0,113.848
Same Day,Corporate,United States,Los Angeles,California,90008,West,Furniture,Furnishings,27.92,4,0.0,8.0968
Same Day,Corporate,United States,Los Angeles,California,90008,West,Furniture,Tables,399.672,7,0.2,-14.9877
Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Paper,163.96,4,0.0,80.3404
First Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Envelopes,4.08,2,0.0,1.9176
First Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Labels,18.9,3,0.0,8.694
Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,64.96,2,0.0,21.4368
Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,30.56,4,0.0,14.9744
Standard Class,Consumer,United States,Lakewood,California,90712,West,Office Supplies,Art,16.9,5,0.0,6.253
Standard Class,Consumer,United States,Lakewood,California,90712,West,Furniture,Furnishings,25.08,6,0.0,9.0288
Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,19.44,3,0.0,9.3312
Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,725.84,4,0.0,210.4936
Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,10.896,3,0.2,3.9498
Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,8.544,2,0.2,2.8836
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Chairs,279.456,6,0.2,20.9592
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,8.0,2,0.0,3.84
Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,27.24,5,0.2,9.534
Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,16.36,1,0.0,1.636
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,15.78,2,0.0,0.6312
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,45.98,2,0.0,12.8744
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,15.54,3,0.0,7.6146
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Machines,105.552,6,0.2,35.6238
Second Class,Corporate,United States,Los Angeles,California,90045,West,Technology,Phones,167.976,3,0.2,10.4985
Second Class,Corporate,United States,Los Angeles,California,90045,West,Technology,Accessories,109.53,3,0.0,47.0979
Second Class,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Labels,9.82,2,0.0,4.8118
Same Day,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,63.2,5,0.0,23.384
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,39.0,12,0.0,11.31
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Bookcases,556.665,5,0.15,6.549
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,445.96,5,0.2,55.745
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Accessories,36.24,1,0.0,15.2208
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Fasteners,10.65,3,0.0,5.0055
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,87.92,4,0.0,40.4432
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Binders,22.424,1,0.2,8.409
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Binders,90.48,3,0.2,33.93
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,42.76,1,0.0,11.1176
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,11.232,3,0.2,3.9312
First Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Accessories,1649.95,5,0.0,659.98
First Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,111.9,6,0.0,51.474
Same Day,Home Office,United States,Los Angeles,California,90036,West,Furniture,Bookcases,599.165,5,0.15,35.245
First Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Storage,46.53,3,0.0,12.0978
Standard Class,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Appliances,1640.7,5,0.0,459.396
Standard Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Accessories,270.0,3,0.0,97.2
Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,13.344,6,0.2,4.3368
Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Tables,1478.272,8,0.2,92.392
Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Furnishings,9.24,3,0.0,4.4352
Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,122.352,3,0.2,13.7646
First Class,Home Office,United States,San Diego,California,92105,West,Furniture,Chairs,585.552,3,0.2,73.194
First Class,Home Office,United States,San Diego,California,92105,West,Office Supplies,Paper,19.44,3,0.0,9.3312
Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Phones,103.192,1,0.2,11.6091
Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Accessories,36.0,2,0.0,6.48
Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Accessories,239.96,4,0.0,115.1808
Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Storage,40.68,2,0.0,0.4068
Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Supplies,7.36,2,0.0,0.1472
Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Labels,41.4,4,0.0,19.872
Same Day,Home Office,United States,San Francisco,California,94122,West,Furniture,Bookcases,411.332,4,0.15,-4.8392
Same Day,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,61.96,2,0.0,27.882
Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,145.9,5,0.0,62.737
First Class,Consumer,United States,Santa Clara,California,95051,West,Office Supplies,Binders,21.552,6,0.2,7.0044
First Class,Consumer,United States,Santa Clara,California,95051,West,Office Supplies,Appliances,58.24,4,0.0,15.7248
First Class,Home Office,United States,Long Beach,California,90805,West,Office Supplies,Paper,80.28,12,0.0,36.9288
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Art,9.78,2,0.0,4.0098
Standard Class,Home Office,United States,Santa Barbara,California,93101,West,Office Supplies,Fasteners,1.81,1,0.0,0.6516
First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Appliances,43.68,3,0.0,11.7936
First Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,139.93,7,0.0,34.9825
Standard Class,Consumer,United States,Pasadena,California,91104,West,Furniture,Furnishings,383.64,6,0.0,122.7648
Standard Class,Consumer,United States,Pasadena,California,91104,West,Office Supplies,Appliances,56.52,3,0.0,15.8256
Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Art,6.56,2,0.0,1.9024
Second Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,243.92,5,0.2,-15.245
Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,47.52,9,0.0,22.8096
Second Class,Consumer,United States,San Diego,California,92037,West,Furniture,Furnishings,6.16,2,0.0,1.9712
First Class,Consumer,United States,Lancaster,California,93534,West,Office Supplies,Fasteners,10.9,5,0.0,3.597
Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Storage,34.05,3,0.0,9.534
Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Storage,352.38,2,0.0,81.0474
Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Appliances,7.78,2,0.0,2.0228
First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,443.92,4,0.0,8.8784
Second Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,100.0,4,0.0,21.0
Second Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,359.98,2,0.0,21.5988
Standard Class,Home Office,United States,La Mesa,California,91941,West,Office Supplies,Binders,82.56,5,0.2,28.896
Standard Class,Home Office,United States,La Mesa,California,91941,West,Technology,Accessories,284.97,3,0.0,85.491
Standard Class,Consumer,United States,San Diego,California,92024,West,Furniture,Chairs,1325.76,6,0.2,149.148
Standard Class,Consumer,United States,San Diego,California,92024,West,Furniture,Chairs,572.16,3,0.2,35.76
Second Class,Corporate,United States,Apple Valley,California,92307,West,Office Supplies,Paper,32.4,5,0.0,15.552
Second Class,Corporate,United States,Apple Valley,California,92307,West,Office Supplies,Envelopes,57.9,5,0.0,28.95
Second Class,Corporate,United States,Apple Valley,California,92307,West,Office Supplies,Storage,10.56,2,0.0,0.0
Second Class,Corporate,United States,Apple Valley,California,92307,West,Furniture,Bookcases,1194.165,5,0.15,210.735
Standard Class,Corporate,United States,Long Beach,California,90805,West,Office Supplies,Art,2.94,1,0.0,0.7938
Second Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Tables,71.088,2,0.2,-1.7772
Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,35.88,6,0.0,17.5812
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,12.96,2,0.0,6.2208
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,19.36,2,0.0,9.2928
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,19.3,2,0.0,5.79
Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,38.376,3,0.2,13.4316
First Class,Corporate,United States,Fairfield,California,94533,West,Office Supplies,Paper,12.96,2,0.0,6.3504
First Class,Corporate,United States,Fairfield,California,94533,West,Furniture,Furnishings,26.48,1,0.0,10.0624
First Class,Corporate,United States,Fairfield,California,94533,West,Technology,Machines,532.72,2,0.2,53.272
First Class,Corporate,United States,Fairfield,California,94533,West,Office Supplies,Paper,26.72,4,0.0,12.8256
First Class,Corporate,United States,Fairfield,California,94533,West,Office Supplies,Paper,20.04,3,0.0,9.6192
First Class,Corporate,United States,Fairfield,California,94533,West,Office Supplies,Storage,795.48,7,0.0,7.9548
First Class,Corporate,United States,Fairfield,California,94533,West,Furniture,Furnishings,21.56,7,0.0,6.8992
Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Labels,44.4,3,0.0,22.2
Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Labels,20.65,5,0.0,9.499
Same Day,Home Office,United States,Los Angeles,California,90032,West,Office Supplies,Storage,481.32,4,0.0,125.1432
Same Day,Home Office,United States,Los Angeles,California,90032,West,Office Supplies,Binders,6.384,1,0.2,2.1546
First Class,Consumer,United States,Lake Forest,California,92630,West,Office Supplies,Appliances,542.94,3,0.0,152.0232
First Class,Consumer,United States,Lake Forest,California,92630,West,Furniture,Furnishings,54.92,4,0.0,19.7712
Standard Class,Consumer,United States,Redding,California,96003,West,Technology,Phones,333.576,3,0.2,25.0182
Standard Class,Corporate,United States,Los Angeles,California,90032,West,Furniture,Furnishings,14.91,3,0.0,4.6221
Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,1158.12,4,0.0,335.8548
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Chairs,638.288,7,0.2,-31.9144
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,13.208,1,0.2,4.6228
Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,104.85,1,0.0,50.328
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,30.48,3,0.0,7.9248
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,112.648,1,0.2,11.2648
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Machines,71.976,3,0.2,24.2919
Second Class,Consumer,United States,Chico,California,95928,West,Office Supplies,Art,2.21,1,0.0,0.5967
Second Class,Consumer,United States,Chico,California,95928,West,Office Supplies,Envelopes,15.52,4,0.0,7.4496
Second Class,Consumer,United States,Chico,California,95928,West,Office Supplies,Paper,36.44,4,0.0,16.398
First Class,Consumer,United States,Bakersfield,California,93309,West,Office Supplies,Fasteners,35.0,7,0.0,16.8
First Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Chairs,72.784,1,0.2,0.0
First Class,Consumer,United States,Bakersfield,California,93309,West,Office Supplies,Appliances,97.84,2,0.0,25.4384
First Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Furnishings,51.75,1,0.0,15.525
First Class,Consumer,United States,Bakersfield,California,93309,West,Office Supplies,Binders,46.672,2,0.2,16.3352
First Class,Consumer,United States,Thousand Oaks,California,91360,West,Technology,Phones,15.984,2,0.2,1.1988
Standard Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Paper,105.52,4,0.0,48.5392
Standard Class,Corporate,United States,San Diego,California,92037,West,Furniture,Furnishings,91.96,2,0.0,15.6332
Standard Class,Corporate,United States,San Diego,California,92037,West,Technology,Phones,1487.976,3,0.2,185.997
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Supplies,238.62,2,0.0,4.7724
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Appliances,7.77,1,0.0,2.0979
Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,285.48,5,0.2,-10.7055
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,19.168,4,0.2,6.4692
Standard Class,Consumer,United States,San Diego,California,92105,West,Technology,Accessories,519.96,4,0.0,176.7864
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Technology,Phones,57.568,4,0.2,5.7568
Standard Class,Consumer,United States,San Diego,California,92105,West,Technology,Phones,415.968,4,0.2,51.996
Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,304.9,5,0.0,6.098
Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,80.96,4,0.0,29.1456
Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,777.21,7,0.0,54.4047
Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,32.4,5,0.0,15.552
Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Chairs,225.568,2,0.2,2.8196
Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,36.6,3,0.0,15.372
Second Class,Consumer,United States,Concord,California,94521,West,Furniture,Bookcases,239.666,2,0.15,14.098
Same Day,Corporate,United States,Anaheim,California,92804,West,Furniture,Tables,1293.488,7,0.2,80.843
Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,801.568,2,0.2,50.098
Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Paper,368.91,9,0.0,180.7659
Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,885.528,9,0.2,-99.6219
Second Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Furnishings,28.28,2,0.0,7.3528
Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Supplies,4912.59,3,0.0,196.5036
Same Day,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,14.352,3,0.2,5.0232
Same Day,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,179.97,3,0.0,86.3856
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Storage,99.87,3,0.0,23.9688
Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Labels,44.4,3,0.0,22.2
Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,21.4,5,0.0,9.63
Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,9.78,1,0.0,4.89
Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,24.192,9,0.2,7.56
Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Paper,59.94,3,0.0,28.1718
Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Paper,45.36,4,0.0,22.2264
Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Paper,26.4,5,0.0,12.672
Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Labels,41.4,4,0.0,19.872
Same Day,Home Office,United States,San Francisco,California,94122,West,Technology,Accessories,16.95,1,0.0,1.017
Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Binders,24.704,2,0.2,9.264
Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Appliances,59.7,3,0.0,26.865
Standard Class,Corporate,United States,San Jose,California,95123,West,Furniture,Furnishings,14.52,3,0.0,5.6628
Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Binders,104.184,3,0.2,33.8598
Second Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Accessories,435.84,12,0.0,130.752
Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,5.88,2,0.0,1.5876
Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,211.168,4,0.2,18.4772
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Furnishings,6.28,1,0.0,2.6376
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,95.1,5,0.0,30.432
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,25.92,4,0.0,12.4416
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Storage,48.84,4,0.0,13.1868
Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,676.55,5,0.0,6.7655
Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Appliances,154.9,5,0.0,40.274
Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,30.56,4,0.0,14.9744
Second Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Chairs,770.352,3,0.2,77.0352
Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Furnishings,21.12,4,0.0,6.5472
Second Class,Home Office,United States,Los Angeles,California,90004,West,Technology,Phones,575.928,9,0.2,57.5928
Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,7.78,2,0.0,2.0228
Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Paper,123.92,4,0.0,55.764
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Supplies,17.22,3,0.0,5.166
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,226.56,6,0.0,63.4368
Standard Class,Corporate,United States,San Francisco,California,94109,West,Technology,Phones,107.88,3,0.2,10.788
First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,104.85,1,0.0,50.328
First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,8.704,2,0.2,3.1552
First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,19.92,4,0.0,9.7608
First Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,43.02,3,0.0,15.4872
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,2357.488,7,0.2,884.058
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,369.544,7,0.2,32.3351
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Chairs,184.752,3,0.2,-20.7846
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Furnishings,19.76,4,0.0,8.2992
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,68.52,3,0.0,31.5192
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,74.94,3,0.0,14.2386
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Machines,2548.56,6,0.2,286.713
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Envelopes,271.44,3,0.0,122.148
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,287.88,3,0.2,35.985
First Class,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Paper,14.9,5,0.0,7.152
First Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,4158.912,8,0.2,363.9048
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,91.96,2,0.0,15.6332
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,33.11,7,0.0,12.9129
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,19.44,3,0.0,9.3312
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,55.48,1,0.0,26.6304
First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,9.84,3,0.0,2.8536
Standard Class,Home Office,United States,Los Angeles,California,90036,West,Furniture,Furnishings,15.24,3,0.0,5.1816
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,859.2,3,0.2,75.18
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Machines,506.28,3,0.2,177.198
Second Class,Consumer,United States,San Diego,California,92037,West,Technology,Copiers,1199.96,5,0.2,224.9925
Second Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,12.6,3,0.0,6.174
Second Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,17.94,3,0.0,8.073
Standard Class,Home Office,United States,Lakewood,California,90712,West,Furniture,Chairs,518.272,8,0.2,-97.176
Standard Class,Home Office,United States,Lakewood,California,90712,West,Furniture,Furnishings,6.98,1,0.0,3.3504
Standard Class,Home Office,United States,Lakewood,California,90712,West,Technology,Machines,343.2,1,0.2,38.61
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Binders,153.552,3,0.2,51.8238
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,270.62,2,0.0,2.7062
Standard Class,Consumer,United States,Costa Mesa,California,92627,West,Furniture,Furnishings,29.22,3,0.0,12.8568
Standard Class,Corporate,United States,Redwood City,California,94061,West,Office Supplies,Binders,41.904,6,0.2,14.1426
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,44.75,5,0.0,8.5025
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,11.96,2,0.0,5.382
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Binders,3.912,1,0.2,1.2714
First Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Binders,49.408,4,0.2,18.528
